match_id,year,date,stage,group_name,home_team,away_team,home_team_norm,away_team_norm,home_goals,away_goals,home_xg,away_xg,attendance,stadium,city,host_country,referee,win_conditions,host_team,extra_time,penalty_shootout,score_penalties,home_penalties,away_penalties,result,notes,dup_key,tournament_id_x,tournament_name_x,d7_match_id_x,match_name_x,group_name_d7new,group_stage_x,knockout_stage_x,replayed_x,replay_x,match_time_x,stadium_id_x,stadium_name_d7_x,city_name_d7_x,host_country_d7_x,home_team_id_d7_x,home_team_code_x,away_team_id_d7_x,away_team_code_x,score_x,home_score_margin_x,away_score_margin_x,extra_time_d7new,penalty_shootout_d7new,score_penalties_d7new,home_penalties_d7new,away_penalties_d7new,result_d7new,home_team_win_x,away_team_win_x,draw_x,tournament_id_y,tournament_name_y,d7_match_id_y,match_name_y,group_stage_y,knockout_stage_y,replayed_y,replay_y,match_time_y,stadium_id_y,stadium_name_d7_y,city_name_d7_y,host_country_d7_y,home_team_id_d7_y,home_team_code_y,away_team_id_d7_y,away_team_code_y,score_y,home_score_margin_y,away_score_margin_y,home_team_win_y,away_team_win_y,draw_y,tournament_id,tournament_name,d7_match_id,match_name,group_stage,knockout_stage,replayed,replay,match_time,stadium_id,home_team_code,away_team_code,score,home_score_margin,away_score_margin,home_team_win,away_team_win,draw
268.0,1974,1974-07-03 00:00:00+00:00,Second group stage,Group B,Sweden,Yugoslavia,sweden,serbia,2.0,1.0,,,41300.0,Rheinstadion,Düsseldorf,Germany,Luis Pestarino,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1974|1974-07-03 00:00:00+00:00|sweden|serbia,WC-1974,1974 FIFA World Cup,M-1974-36,Sweden v Yugoslavia,Group B,1.0,0.0,0.0,0.0,19:30,S-056,Rheinstadion,Düsseldorf,Germany,T-72,SWE,T-84,YUG,21,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1974,1974 FIFA World Cup,M-1974-36,Sweden v Yugoslavia,1.0,0.0,0.0,0.0,19:30,S-056,Rheinstadion,Düsseldorf,Germany,T-72,SWE,T-84,YUG,21,1.0,-1.0,1.0,0.0,0.0,WC-1974,1974 FIFA World Cup,M-1974-36,Sweden v Yugoslavia,1.0,0.0,0.0,0.0,19:30,S-056,SWE,YUG,21,1.0,-1.0,1.0,0.0,0.0
269.0,1974,1974-07-06 00:00:00+00:00,Third place,not applicable,Brazil,Poland,brazil,poland,0.0,1.0,,,77100.0,Olympiastadion,Munich,Germany,Aurelio Angonese,,0.0,0.0,0.0,0-0,0.0,0.0,away team win,,1974|1974-07-06 00:00:00+00:00|brazil|poland,WC-1974,1974 FIFA World Cup,M-1974-37,Brazil v Poland,not applicable,0.0,1.0,0.0,0.0,16:00,S-065,Olympiastadion,Munich,Germany,T-09,BRA,T-55,POL,01,-1.0,1.0,0.0,0.0,0-0,0.0,0.0,away team win,0.0,1.0,0.0,WC-1974,1974 FIFA World Cup,M-1974-37,Brazil v Poland,0.0,1.0,0.0,0.0,16:00,S-065,Olympiastadion,Munich,Germany,T-09,BRA,T-55,POL,01,-1.0,1.0,0.0,1.0,0.0,WC-1974,1974 FIFA World Cup,M-1974-37,Brazil v Poland,0.0,1.0,0.0,0.0,16:00,S-065,BRA,POL,01,-1.0,1.0,0.0,1.0,0.0
270.0,1974,1974-07-07 00:00:00+00:00,Final,,Germany,Netherlands,germany,netherlands,2.0,1.0,,,,,,,,,1.0,,,,,,,,1974|1974-07-07 00:00:00+00:00|germany|netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.0,1978,1978-06-01 00:00:00+00:00,First group stage,,Germany,Poland,germany,poland,0.0,0.0,,,,,,,,,0.0,,,,,,,,1978|1978-06-01 00:00:00+00:00|germany|poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.0,1978,1978-06-02 00:00:00+00:00,First group stage,Group 1,Argentina,Hungary,argentina,hungary,2.0,1.0,,,71615.0,Estadio Monumental,Buenos Aires,Argentina,Antonio Garrido,,1.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-02 00:00:00+00:00|argentina|hungary,WC-1978,1978 FIFA World Cup,M-1978-04,Argentina v Hungary,Group 1,1.0,0.0,0.0,0.0,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,ARG,T-34,HUN,21,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-04,Argentina v Hungary,1.0,0.0,0.0,0.0,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,ARG,T-34,HUN,21,1.0,-1.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-04,Argentina v Hungary,1.0,0.0,0.0,0.0,19:15,S-002,ARG,HUN,21,1.0,-1.0,1.0,0.0,0.0
272.0,1978,1978-06-02 00:00:00+00:00,First group stage,Group 1,Italy,France,italy,france,2.0,1.0,,,42373.0,Estadio José María Minella,Mar del Plata,Argentina,Nicolae Rainea,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-02 00:00:00+00:00|italy|france,WC-1978,1978 FIFA World Cup,M-1978-02,Italy v France,Group 1,1.0,0.0,0.0,0.0,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-39,ITA,T-28,FRA,21,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-02,Italy v France,1.0,0.0,0.0,0.0,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-39,ITA,T-28,FRA,21,1.0,-1.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-02,Italy v France,1.0,0.0,0.0,0.0,13:45,S-004,ITA,FRA,21,1.0,-1.0,1.0,0.0,0.0
273.0,1978,1978-06-02 00:00:00+00:00,First group stage,Group 2,Tunisia,Mexico,tunisia,mexico,3.0,1.0,,,17396.0,Estadio Gigante de Arroyito,Rosario,Argentina,John Gordon,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-02 00:00:00+00:00|tunisia|mexico,WC-1978,1978 FIFA World Cup,M-1978-03,Tunisia v Mexico,Group 2,1.0,0.0,0.0,0.0,16:45,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-76,TUN,T-44,MEX,31,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-03,Tunisia v Mexico,1.0,0.0,0.0,0.0,16:45,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-76,TUN,T-44,MEX,31,2.0,-2.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-03,Tunisia v Mexico,1.0,0.0,0.0,0.0,16:45,S-006,TUN,MEX,31,2.0,-2.0,1.0,0.0,0.0
276.0,1978,1978-06-03 00:00:00+00:00,First group stage,Group 3,Austria,Spain,austria,spain,2.0,1.0,,,40841.0,Estadio José Amalfitani,Buenos Aires,Argentina,Karoly Palotai,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-03 00:00:00+00:00|austria|spain,WC-1978,1978 FIFA World Cup,M-1978-05,Austria v Spain,Group 3,1.0,0.0,0.0,0.0,13:45,S-001,Estadio José Amalfitani,Buenos Aires,Argentina,T-05,AUT,T-71,ESP,21,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-05,Austria v Spain,1.0,0.0,0.0,0.0,13:45,S-001,Estadio José Amalfitani,Buenos Aires,Argentina,T-05,AUT,T-71,ESP,21,1.0,-1.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-05,Austria v Spain,1.0,0.0,0.0,0.0,13:45,S-001,AUT,ESP,21,1.0,-1.0,1.0,0.0,0.0
278.0,1978,1978-06-03 00:00:00+00:00,First group stage,Group 4,Netherlands,Iran,netherlands,iran,3.0,0.0,,,,Estadio Ciudad de Mendoza,Mendoza,Argentina,,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-03 00:00:00+00:00|netherlands|iran,WC-1978,1978 FIFA World Cup,M-1978-07,Netherlands v Iran,Group 4,1.0,0.0,0.0,0.0,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-46,NLD,T-36,IRN,30,3.0,-3.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-07,Netherlands v Iran,1.0,0.0,0.0,0.0,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-46,NLD,T-36,IRN,30,3.0,-3.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-07,Netherlands v Iran,1.0,0.0,0.0,0.0,16:45,S-005,NLD,IRN,30,3.0,-3.0,1.0,0.0,0.0
277.0,1978,1978-06-03 00:00:00+00:00,First group stage,Group 4,Peru,Scotland,peru,scotland,3.0,1.0,,,37927.0,Estadio Chateau Carreras,Córdoba,Argentina,Ulf Eriksson,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-03 00:00:00+00:00|peru|scotland,WC-1978,1978 FIFA World Cup,M-1978-08,Peru v Scotland,Group 4,1.0,0.0,0.0,0.0,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-54,PER,T-62,SCO,31,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-08,Peru v Scotland,1.0,0.0,0.0,0.0,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-54,PER,T-62,SCO,31,2.0,-2.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-08,Peru v Scotland,1.0,0.0,0.0,0.0,16:45,S-003,PER,SCO,31,2.0,-2.0,1.0,0.0,0.0
275.0,1978,1978-06-03 00:00:00+00:00,First group stage,,Sweden,Brazil,sweden,brazil,1.0,1.0,,,32569.0,"Estadio Josï¿½ Marï¿½a Minella, Mar Del Plata",,Argentina,Clive Thomas,,0.0,,,,,,,,1978|1978-06-03 00:00:00+00:00|sweden|brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.0,1978,1978-06-06 00:00:00+00:00,First group stage,Group 1,Argentina,France,argentina,france,2.0,1.0,,,71666.0,Estadio Monumental,Buenos Aires,Argentina,Jean Dubach,,1.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-06 00:00:00+00:00|argentina|france,WC-1978,1978 FIFA World Cup,M-1978-12,Argentina v France,Group 1,1.0,0.0,0.0,0.0,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,ARG,T-28,FRA,21,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-12,Argentina v France,1.0,0.0,0.0,0.0,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,ARG,T-28,FRA,21,1.0,-1.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-12,Argentina v France,1.0,0.0,0.0,0.0,19:15,S-002,ARG,FRA,21,1.0,-1.0,1.0,0.0,0.0
281.0,1978,1978-06-06 00:00:00+00:00,First group stage,,Germany,Mexico,germany,mexico,6.0,0.0,,,,,,,,,0.0,,,,,,,,1978|1978-06-06 00:00:00+00:00|germany|mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.0,1978,1978-06-06 00:00:00+00:00,First group stage,Group 1,Italy,Hungary,italy,hungary,3.0,1.0,,,26533.0,Estadio José María Minella,Mar del Plata,Argentina,Ramon Barreto Ruiz,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-06 00:00:00+00:00|italy|hungary,WC-1978,1978 FIFA World Cup,M-1978-09,Italy v Hungary,Group 1,1.0,0.0,0.0,0.0,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-39,ITA,T-34,HUN,31,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-09,Italy v Hungary,1.0,0.0,0.0,0.0,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-39,ITA,T-34,HUN,31,2.0,-2.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-09,Italy v Hungary,1.0,0.0,0.0,0.0,13:45,S-004,ITA,HUN,31,2.0,-2.0,1.0,0.0,0.0
280.0,1978,1978-06-06 00:00:00+00:00,First group stage,Group 2,Poland,Tunisia,poland,tunisia,1.0,0.0,,,9624.0,Estadio Gigante de Arroyito,Rosario,Argentina,Angel Martinez,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-06 00:00:00+00:00|poland|tunisia,WC-1978,1978 FIFA World Cup,M-1978-10,Poland v Tunisia,Group 2,1.0,0.0,0.0,0.0,16:45,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-55,POL,T-76,TUN,10,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-10,Poland v Tunisia,1.0,0.0,0.0,0.0,16:45,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-55,POL,T-76,TUN,10,1.0,-1.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-10,Poland v Tunisia,1.0,0.0,0.0,0.0,16:45,S-006,POL,TUN,10,1.0,-1.0,1.0,0.0,0.0
284.0,1978,1978-06-07 00:00:00+00:00,First group stage,Group 3,Austria,Sweden,austria,sweden,1.0,0.0,,,41424.0,Estadio José Amalfitani,Buenos Aires,Argentina,Charles Corver,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-07 00:00:00+00:00|austria|sweden,WC-1978,1978 FIFA World Cup,M-1978-13,Austria v Sweden,Group 3,1.0,0.0,0.0,0.0,13:45,S-001,Estadio José Amalfitani,Buenos Aires,Argentina,T-05,AUT,T-72,SWE,10,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-13,Austria v Sweden,1.0,0.0,0.0,0.0,13:45,S-001,Estadio José Amalfitani,Buenos Aires,Argentina,T-05,AUT,T-72,SWE,10,1.0,-1.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-13,Austria v Sweden,1.0,0.0,0.0,0.0,13:45,S-001,AUT,SWE,10,1.0,-1.0,1.0,0.0,0.0
283.0,1978,1978-06-07 00:00:00+00:00,First group stage,Group 3,Brazil,Spain,brazil,spain,0.0,0.0,,,34771.0,Estadio José María Minella,Mar del Plata,Argentina,Sergio Gonella,,0.0,0.0,0.0,0-0,0.0,0.0,draw,,1978|1978-06-07 00:00:00+00:00|brazil|spain,WC-1978,1978 FIFA World Cup,M-1978-14,Brazil v Spain,Group 3,1.0,0.0,0.0,0.0,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-09,BRA,T-71,ESP,00,0.0,0.0,0.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,WC-1978,1978 FIFA World Cup,M-1978-14,Brazil v Spain,1.0,0.0,0.0,0.0,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-09,BRA,T-71,ESP,00,0.0,0.0,0.0,0.0,1.0,WC-1978,1978 FIFA World Cup,M-1978-14,Brazil v Spain,1.0,0.0,0.0,0.0,13:45,S-004,BRA,ESP,00,0.0,0.0,0.0,0.0,1.0
286.0,1978,1978-06-07 00:00:00+00:00,First group stage,Group 4,Netherlands,Peru,netherlands,peru,0.0,0.0,,,28125.0,Estadio Ciudad de Mendoza,Mendoza,Argentina,Adolf Prokop,,0.0,0.0,0.0,0-0,0.0,0.0,draw,,1978|1978-06-07 00:00:00+00:00|netherlands|peru,WC-1978,1978 FIFA World Cup,M-1978-15,Netherlands v Peru,Group 4,1.0,0.0,0.0,0.0,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-46,NLD,T-54,PER,00,0.0,0.0,0.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,WC-1978,1978 FIFA World Cup,M-1978-15,Netherlands v Peru,1.0,0.0,0.0,0.0,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-46,NLD,T-54,PER,00,0.0,0.0,0.0,0.0,1.0,WC-1978,1978 FIFA World Cup,M-1978-15,Netherlands v Peru,1.0,0.0,0.0,0.0,16:45,S-005,NLD,PER,00,0.0,0.0,0.0,0.0,1.0
285.0,1978,1978-06-07 00:00:00+00:00,First group stage,Group 4,Scotland,Iran,scotland,iran,1.0,1.0,,,,Estadio Chateau Carreras,Córdoba,Argentina,,,0.0,0.0,0.0,0-0,0.0,0.0,draw,,1978|1978-06-07 00:00:00+00:00|scotland|iran,WC-1978,1978 FIFA World Cup,M-1978-16,Scotland v Iran,Group 4,1.0,0.0,0.0,0.0,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-62,SCO,T-36,IRN,11,0.0,0.0,0.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,WC-1978,1978 FIFA World Cup,M-1978-16,Scotland v Iran,1.0,0.0,0.0,0.0,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-62,SCO,T-36,IRN,11,0.0,0.0,0.0,0.0,1.0,WC-1978,1978 FIFA World Cup,M-1978-16,Scotland v Iran,1.0,0.0,0.0,0.0,16:45,S-003,SCO,IRN,11,0.0,0.0,0.0,0.0,1.0
290.0,1978,1978-06-10 00:00:00+00:00,First group stage,Group 1,Argentina,Italy,argentina,italy,0.0,1.0,,,,Estadio Monumental,Buenos Aires,Argentina,,,1.0,0.0,0.0,0-0,0.0,0.0,away team win,,1978|1978-06-10 00:00:00+00:00|argentina|italy,WC-1978,1978 FIFA World Cup,M-1978-20,Argentina v Italy,Group 1,1.0,0.0,0.0,0.0,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,ARG,T-39,ITA,01,-1.0,1.0,0.0,0.0,0-0,0.0,0.0,away team win,0.0,1.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-20,Argentina v Italy,1.0,0.0,0.0,0.0,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,ARG,T-39,ITA,01,-1.0,1.0,0.0,1.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-20,Argentina v Italy,1.0,0.0,0.0,0.0,19:15,S-002,ARG,ITA,01,-1.0,1.0,0.0,1.0,0.0
287.0,1978,1978-06-10 00:00:00+00:00,First group stage,Group 1,France,Hungary,france,hungary,3.0,1.0,,,23127.0,Estadio José María Minella,Mar del Plata,Argentina,Arnaldo Coelho,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-10 00:00:00+00:00|france|hungary,WC-1978,1978 FIFA World Cup,M-1978-17,France v Hungary,Group 1,1.0,0.0,0.0,0.0,14:30,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-28,FRA,T-34,HUN,31,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-17,France v Hungary,1.0,0.0,0.0,0.0,14:30,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-28,FRA,T-34,HUN,31,2.0,-2.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-17,France v Hungary,1.0,0.0,0.0,0.0,14:30,S-004,FRA,HUN,31,2.0,-2.0,1.0,0.0,0.0
289.0,1978,1978-06-10 00:00:00+00:00,First group stage,,Germany,Tunisia,germany,tunisia,0.0,0.0,,,,,,,,,0.0,,,,,,,,1978|1978-06-10 00:00:00+00:00|germany|tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.0,1978,1978-06-10 00:00:00+00:00,First group stage,Group 2,Poland,Mexico,poland,mexico,3.0,1.0,,,22651.0,Estadio Gigante de Arroyito,Rosario,Argentina,Jafar Namdar,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-10 00:00:00+00:00|poland|mexico,WC-1978,1978 FIFA World Cup,M-1978-18,Poland v Mexico,Group 2,1.0,0.0,0.0,0.0,16:45,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-55,POL,T-44,MEX,31,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-18,Poland v Mexico,1.0,0.0,0.0,0.0,16:45,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-55,POL,T-44,MEX,31,2.0,-2.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-18,Poland v Mexico,1.0,0.0,0.0,0.0,16:45,S-006,POL,MEX,31,2.0,-2.0,1.0,0.0,0.0
291.0,1978,1978-06-11 00:00:00+00:00,First group stage,Group 3,Brazil,Austria,brazil,austria,1.0,0.0,,,35221.0,Estadio José María Minella,Mar del Plata,Argentina,Robert Wurtz,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-11 00:00:00+00:00|brazil|austria,WC-1978,1978 FIFA World Cup,M-1978-21,Brazil v Austria,Group 3,1.0,0.0,0.0,0.0,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-09,BRA,T-05,AUT,10,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-21,Brazil v Austria,1.0,0.0,0.0,0.0,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-09,BRA,T-05,AUT,10,1.0,-1.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-21,Brazil v Austria,1.0,0.0,0.0,0.0,13:45,S-004,BRA,AUT,10,1.0,-1.0,1.0,0.0,0.0
293.0,1978,1978-06-11 00:00:00+00:00,First group stage,Group 4,Peru,Iran,peru,iran,4.0,1.0,,,,Estadio Chateau Carreras,Córdoba,Argentina,,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-11 00:00:00+00:00|peru|iran,WC-1978,1978 FIFA World Cup,M-1978-23,Peru v Iran,Group 4,1.0,0.0,0.0,0.0,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-54,PER,T-36,IRN,41,3.0,-3.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-23,Peru v Iran,1.0,0.0,0.0,0.0,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-54,PER,T-36,IRN,41,3.0,-3.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-23,Peru v Iran,1.0,0.0,0.0,0.0,16:45,S-003,PER,IRN,41,3.0,-3.0,1.0,0.0,0.0
294.0,1978,1978-06-11 00:00:00+00:00,First group stage,Group 4,Scotland,Netherlands,scotland,netherlands,3.0,2.0,,,35130.0,Estadio Ciudad de Mendoza,Mendoza,Argentina,Erich Linemayr,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-11 00:00:00+00:00|scotland|netherlands,WC-1978,1978 FIFA World Cup,M-1978-24,Scotland v Netherlands,Group 4,1.0,0.0,0.0,0.0,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-62,SCO,T-46,NLD,32,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-24,Scotland v Netherlands,1.0,0.0,0.0,0.0,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-62,SCO,T-46,NLD,32,1.0,-1.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-24,Scotland v Netherlands,1.0,0.0,0.0,0.0,16:45,S-005,SCO,NLD,32,1.0,-1.0,1.0,0.0,0.0
292.0,1978,1978-06-11 00:00:00+00:00,First group stage,Group 3,Spain,Sweden,spain,sweden,1.0,0.0,,,42132.0,Estadio José Amalfitani,Buenos Aires,Argentina,Ferdinand Biwersi,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-11 00:00:00+00:00|spain|sweden,WC-1978,1978 FIFA World Cup,M-1978-22,Spain v Sweden,Group 3,1.0,0.0,0.0,0.0,13:45,S-001,Estadio José Amalfitani,Buenos Aires,Argentina,T-71,ESP,T-72,SWE,10,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-22,Spain v Sweden,1.0,0.0,0.0,0.0,13:45,S-001,Estadio José Amalfitani,Buenos Aires,Argentina,T-71,ESP,T-72,SWE,10,1.0,-1.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-22,Spain v Sweden,1.0,0.0,0.0,0.0,13:45,S-001,ESP,SWE,10,1.0,-1.0,1.0,0.0,0.0
298.0,1978,1978-06-14 00:00:00+00:00,Second group stage,Group B,Argentina,Poland,argentina,poland,2.0,0.0,,,37091.0,Estadio Gigante de Arroyito,Rosario,Argentina,Ulf Eriksson,,1.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-14 00:00:00+00:00|argentina|poland,WC-1978,1978 FIFA World Cup,M-1978-28,Argentina v Poland,Group B,1.0,0.0,0.0,0.0,19:15,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-03,ARG,T-55,POL,20,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-28,Argentina v Poland,1.0,0.0,0.0,0.0,19:15,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-03,ARG,T-55,POL,20,2.0,-2.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-28,Argentina v Poland,1.0,0.0,0.0,0.0,19:15,S-006,ARG,POL,20,2.0,-2.0,1.0,0.0,0.0
297.0,1978,1978-06-14 00:00:00+00:00,Second group stage,Group B,Brazil,Peru,brazil,peru,3.0,0.0,,,31278.0,Estadio Ciudad de Mendoza,Mendoza,Argentina,Nicolae Rainea,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,1978|1978-06-14 00:00:00+00:00|brazil|peru,WC-1978,1978 FIFA World Cup,M-1978-27,Brazil v Peru,Group B,1.0,0.0,0.0,0.0,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-09,BRA,T-54,PER,30,3.0,-3.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-27,Brazil v Peru,1.0,0.0,0.0,0.0,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-09,BRA,T-54,PER,30,3.0,-3.0,1.0,0.0,0.0,WC-1978,1978 FIFA World Cup,M-1978-27,Brazil v Peru,1.0,0.0,0.0,0.0,16:45,S-005,BRA,PER,30,3.0,-3.0,1.0,0.0,0.0
